,regionSeg1,productSeg2,regionSeg2,regionSeg3,productSeg3,yearweek,year,week,qty,map_price,ir,pmap,pmap10,pro_percent
129840,A01,PG03,SALESID0001,SITEID0005,ITEM0182,201617,2016,17,3,949.0,117.0,832.0,749.0,0.21074815600000002
129954,A01,PG03,SALESID0001,SITEID0005,ITEM0183,201617,2016,17,1,1199.0,89.0,1110.0,999.0,0.166805671
129987,A01,PG03,SALESID0001,SITEID0005,ITEM0184,201617,2016,17,1,1399.0,122.0,1277.0,1149.0,0.17869907100000001
130050,A01,PG03,SALESID0001,SITEID0005,ITEM0185,201617,2016,17,6,1899.0,234.0,1665.0,1499.0,0.21063717699999998
130205,A01,PG03,SALESID0001,SITEID0005,ITEM0186,201617,2016,17,27,1799.0,245.0,1554.0,1399.0,0.222345748
130551,A01,PG03,SALESID0001,SITEID0005,ITEM0194,201617,2016,17,2,949.0,195.0,754.0,679.0,0.284510011
128360,A01,PG03,SALESID0001,SITEID0005,ITEM0195,201617,2016,17,17,999.0,245.0,754.0,679.0,0.32032032
128511,A01,PG03,SALESID0001,SITEID0005,ITEM0196,201617,2016,17,4,949.0,195.0,754.0,679.0,0.284510011
128798,A01,PG03,SALESID0001,SITEID0005,ITEM0198,201617,2016,17,18,1099.0,211.0,888.0,799.0,0.272975432
128932,A01,PG03,SALESID0001,SITEID0005,ITEM0199,201617,2016,17,2,1399.0,178.0,1221.0,1099.0,0.214438885
129063,A01,PG03,SALESID0001,SITEID0005,ITEM0200,201617,2016,17,10,2499.0,500.0,1999.0,1799.0,0.280112045
129199,A01,PG03,SALESID0001,SITEID0005,ITEM0201,201617,2016,17,1,2799.0,245.0,2554.0,2299.0,0.17863522699999998
129295,A01,PG03,SALESID0001,SITEID0005,ITEM0202,201617,2016,17,6,1199.0,200.0,999.0,899.0,0.25020850699999997
129525,A01,PG03,SALESID0001,SITEID0005,ITEM0204,201617,2016,17,3,1699.0,256.0,1443.0,1299.0,0.235432607
127749,A01,PG03,SALESID0001,SITEID0005,ITEM0210,201617,2016,17,1,2599.0,489.0,2110.0,1899.0,0.26933435899999997
132295,A01,PG03,SALESID0001,SITEID0006,ITEM0160,201617,2016,17,10,1799.0,245.0,1554.0,1399.0,0.222345748
132454,A01,PG03,SALESID0001,SITEID0006,ITEM0161,201617,2016,17,2,2299.0,300.0,1999.0,1799.0,0.217485863
132662,A01,PG03,SALESID0001,SITEID0006,ITEM0163,201617,2016,17,1,3699.0,367.0,3332.0,2999.0,0.189240335
130779,A01,PG03,SALESID0001,SITEID0006,ITEM0165,201617,2016,17,1,1899.0,233.0,1666.0,1499.0,0.21063717699999998
130996,A01,PG03,SALESID0001,SITEID0006,ITEM0176,201617,2016,17,1,749.0,50.0,699.0,629.0,0.160213618
131156,A01,PG03,SALESID0001,SITEID0006,ITEM0177,201617,2016,17,22,799.0,100.0,699.0,629.0,0.212765957
131317,A01,PG03,SALESID0001,SITEID0006,ITEM0178,201617,2016,17,7,749.0,50.0,699.0,629.0,0.160213618
131597,A01,PG03,SALESID0001,SITEID0006,ITEM0180,201617,2016,17,8,1099.0,156.0,943.0,849.0,0.227479527
129660,A01,PG03,SALESID0001,SITEID0006,ITEM0181,201617,2016,17,7,999.0,167.0,832.0,749.0,0.25025025
129818,A01,PG03,SALESID0001,SITEID0006,ITEM0182,201617,2016,17,3,949.0,117.0,832.0,749.0,0.21074815600000002
130027,A01,PG03,SALESID0001,SITEID0006,ITEM0185,201617,2016,17,2,1899.0,234.0,1665.0,1499.0,0.21063717699999998
130178,A01,PG03,SALESID0001,SITEID0006,ITEM0186,201617,2016,17,4,1799.0,245.0,1554.0,1399.0,0.222345748
128334,A01,PG03,SALESID0001,SITEID0006,ITEM0195,201617,2016,17,5,999.0,245.0,754.0,679.0,0.32032032
128490,A01,PG03,SALESID0001,SITEID0006,ITEM0196,201617,2016,17,4,949.0,195.0,754.0,679.0,0.284510011
128639,A01,PG03,SALESID0001,SITEID0006,ITEM0197,201617,2016,17,1,1699.0,34.0,1665.0,1499.0,0.11771630400000001
128771,A01,PG03,SALESID0001,SITEID0006,ITEM0198,201617,2016,17,9,1099.0,211.0,888.0,799.0,0.272975432
129037,A01,PG03,SALESID0001,SITEID0006,ITEM0200,201617,2016,17,6,2499.0,500.0,1999.0,1799.0,0.280112045
129270,A01,PG03,SALESID0001,SITEID0006,ITEM0202,201617,2016,17,3,1199.0,200.0,999.0,899.0,0.25020850699999997
127742,A01,PG03,SALESID0001,SITEID0006,ITEM0210,201617,2016,17,2,2599.0,489.0,2110.0,1899.0,0.26933435899999997
132430,A01,PG03,SALESID0001,SITEID0001,ITEM0160,201618,2016,18,2,1799.0,245.0,1554.0,1399.0,0.222345748
132578,A01,PG03,SALESID0001,SITEID0001,ITEM0161,201618,2016,18,3,2299.0,300.0,1999.0,1799.0,0.217485863
130689,A01,PG03,SALESID0001,SITEID0001,ITEM0163,201618,2016,18,1,3699.0,367.0,3332.0,2999.0,0.189240335
131574,A01,PG03,SALESID0001,SITEID0001,ITEM0179,201618,2016,18,1,949.0,117.0,832.0,749.0,0.21074815600000002
131731,A01,PG03,SALESID0001,SITEID0001,ITEM0180,201618,2016,18,4,1099.0,156.0,943.0,849.0,0.227479527
129795,A01,PG03,SALESID0001,SITEID0001,ITEM0181,201618,2016,18,7,999.0,167.0,832.0,749.0,0.25025025
129936,A01,PG03,SALESID0001,SITEID0001,ITEM0182,201618,2016,18,1,949.0,117.0,832.0,749.0,0.21074815600000002
130314,A01,PG03,SALESID0001,SITEID0001,ITEM0186,201618,2016,18,1,1799.0,245.0,1554.0,1399.0,0.222345748
128747,A01,PG03,SALESID0001,SITEID0001,ITEM0197,201618,2016,18,5,1699.0,34.0,1665.0,1499.0,0.11771630400000001
128907,A01,PG03,SALESID0001,SITEID0001,ITEM0198,201618,2016,18,64,1099.0,211.0,888.0,799.0,0.272975432
129012,A01,PG03,SALESID0001,SITEID0001,ITEM0199,201618,2016,18,4,1399.0,178.0,1221.0,1099.0,0.214438885
129172,A01,PG03,SALESID0001,SITEID0001,ITEM0200,201618,2016,18,33,2499.0,278.0,2221.0,1999.0,0.200080032
129404,A01,PG03,SALESID0001,SITEID0001,ITEM0202,201618,2016,18,10,1199.0,200.0,999.0,899.0,0.25020850699999997
127786,A01,PG03,SALESID0001,SITEID0001,ITEM0210,201618,2016,18,1,2599.0,267.0,2332.0,2099.0,0.192381685
132553,A01,PG03,SALESID0001,SITEID0002,ITEM0161,201618,2016,18,3,2299.0,300.0,1999.0,1799.0,0.217485863
130838,A01,PG03,SALESID0001,SITEID0002,ITEM0165,201618,2016,18,2,1899.0,233.0,1666.0,1499.0,0.21063717699999998
131705,A01,PG03,SALESID0001,SITEID0002,ITEM0180,201618,2016,18,4,1099.0,156.0,943.0,849.0,0.227479527
129769,A01,PG03,SALESID0001,SITEID0002,ITEM0181,201618,2016,18,9,999.0,167.0,832.0,749.0,0.25025025
129915,A01,PG03,SALESID0001,SITEID0002,ITEM0182,201618,2016,18,2,949.0,117.0,832.0,749.0,0.21074815600000002
130129,A01,PG03,SALESID0001,SITEID0002,ITEM0185,201618,2016,18,3,1899.0,234.0,1665.0,1499.0,0.21063717699999998
130287,A01,PG03,SALESID0001,SITEID0002,ITEM0186,201618,2016,18,2,1799.0,245.0,1554.0,1399.0,0.222345748
128722,A01,PG03,SALESID0001,SITEID0002,ITEM0197,201618,2016,18,1,1699.0,34.0,1665.0,1499.0,0.11771630400000001
128880,A01,PG03,SALESID0001,SITEID0002,ITEM0198,201618,2016,18,24,1099.0,211.0,888.0,799.0,0.272975432
128994,A01,PG03,SALESID0001,SITEID0002,ITEM0199,201618,2016,18,2,1399.0,178.0,1221.0,1099.0,0.214438885
129145,A01,PG03,SALESID0001,SITEID0002,ITEM0200,201618,2016,18,15,2499.0,278.0,2221.0,1999.0,0.200080032
129377,A01,PG03,SALESID0001,SITEID0002,ITEM0202,201618,2016,18,4,1199.0,200.0,999.0,899.0,0.25020850699999997
127776,A01,PG03,SALESID0001,SITEID0002,ITEM0210,201618,2016,18,2,2599.0,267.0,2332.0,2099.0,0.192381685
132377,A01,PG03,SALESID0001,SITEID0003,ITEM0160,201618,2016,18,6,1799.0,245.0,1554.0,1399.0,0.222345748
132528,A01,PG03,SALESID0001,SITEID0003,ITEM0161,201618,2016,18,2,2299.0,300.0,1999.0,1799.0,0.217485863
130822,A01,PG03,SALESID0001,SITEID0003,ITEM0165,201618,2016,18,2,1899.0,233.0,1666.0,1499.0,0.21063717699999998
131538,A01,PG03,SALESID0001,SITEID0003,ITEM0179,201618,2016,18,1,949.0,117.0,832.0,749.0,0.21074815600000002
131678,A01,PG03,SALESID0001,SITEID0003,ITEM0180,201618,2016,18,8,1099.0,156.0,943.0,849.0,0.227479527
129742,A01,PG03,SALESID0001,SITEID0003,ITEM0181,201618,2016,18,9,999.0,167.0,832.0,749.0,0.25025025
129891,A01,PG03,SALESID0001,SITEID0003,ITEM0182,201618,2016,18,2,949.0,117.0,832.0,749.0,0.21074815600000002
130102,A01,PG03,SALESID0001,SITEID0003,ITEM0185,201618,2016,18,3,1899.0,234.0,1665.0,1499.0,0.21063717699999998
130260,A01,PG03,SALESID0001,SITEID0003,ITEM0186,201618,2016,18,8,1799.0,245.0,1554.0,1399.0,0.222345748
128853,A01,PG03,SALESID0001,SITEID0003,ITEM0198,201618,2016,18,16,1099.0,211.0,888.0,799.0,0.272975432
128972,A01,PG03,SALESID0001,SITEID0003,ITEM0199,201618,2016,18,2,1399.0,178.0,1221.0,1099.0,0.214438885
129118,A01,PG03,SALESID0001,SITEID0003,ITEM0200,201618,2016,18,11,2499.0,278.0,2221.0,1999.0,0.200080032
129350,A01,PG03,SALESID0001,SITEID0003,ITEM0202,201618,2016,18,4,1199.0,200.0,999.0,899.0,0.25020850699999997
127767,A01,PG03,SALESID0001,SITEID0003,ITEM0210,201618,2016,18,1,2599.0,267.0,2332.0,2099.0,0.192381685
132350,A01,PG03,SALESID0001,SITEID0004,ITEM0160,201618,2016,18,13,1799.0,245.0,1554.0,1399.0,0.222345748
132504,A01,PG03,SALESID0001,SITEID0004,ITEM0161,201618,2016,18,2,2299.0,300.0,1999.0,1799.0,0.217485863
132706,A01,PG03,SALESID0001,SITEID0004,ITEM0163,201618,2016,18,2,3699.0,367.0,3332.0,2999.0,0.189240335
130807,A01,PG03,SALESID0001,SITEID0004,ITEM0165,201618,2016,18,1,1899.0,233.0,1666.0,1499.0,0.21063717699999998
131514,A01,PG03,SALESID0001,SITEID0004,ITEM0179,201618,2016,18,2,949.0,117.0,832.0,749.0,0.21074815600000002
131651,A01,PG03,SALESID0001,SITEID0004,ITEM0180,201618,2016,18,4,1099.0,156.0,943.0,849.0,0.227479527
129715,A01,PG03,SALESID0001,SITEID0004,ITEM0181,201618,2016,18,20,999.0,167.0,832.0,749.0,0.25025025
129868,A01,PG03,SALESID0001,SITEID0004,ITEM0182,201618,2016,18,4,949.0,117.0,832.0,749.0,0.21074815600000002
129964,A01,PG03,SALESID0001,SITEID0004,ITEM0183,201618,2016,18,1,1199.0,89.0,1110.0,999.0,0.166805671
130233,A01,PG03,SALESID0001,SITEID0004,ITEM0186,201618,2016,18,7,1799.0,245.0,1554.0,1399.0,0.222345748
128676,A01,PG03,SALESID0001,SITEID0004,ITEM0197,201618,2016,18,4,1699.0,34.0,1665.0,1499.0,0.11771630400000001
128826,A01,PG03,SALESID0001,SITEID0004,ITEM0198,201618,2016,18,63,1099.0,211.0,888.0,799.0,0.272975432
128952,A01,PG03,SALESID0001,SITEID0004,ITEM0199,201618,2016,18,6,1399.0,178.0,1221.0,1099.0,0.214438885
129091,A01,PG03,SALESID0001,SITEID0004,ITEM0200,201618,2016,18,28,2499.0,278.0,2221.0,1999.0,0.200080032
129217,A01,PG03,SALESID0001,SITEID0004,ITEM0201,201618,2016,18,3,2799.0,245.0,2554.0,2299.0,0.17863522699999998
129323,A01,PG03,SALESID0001,SITEID0004,ITEM0202,201618,2016,18,9,1199.0,200.0,999.0,899.0,0.25020850699999997
127757,A01,PG03,SALESID0001,SITEID0004,ITEM0210,201618,2016,18,3,2599.0,267.0,2332.0,2099.0,0.192381685
132323,A01,PG03,SALESID0001,SITEID0005,ITEM0160,201618,2016,18,15,1799.0,245.0,1554.0,1399.0,0.222345748
132480,A01,PG03,SALESID0001,SITEID0005,ITEM0161,201618,2016,18,3,2299.0,300.0,1999.0,1799.0,0.217485863
132682,A01,PG03,SALESID0001,SITEID0005,ITEM0163,201618,2016,18,1,3699.0,367.0,3332.0,2999.0,0.189240335
131624,A01,PG03,SALESID0001,SITEID0005,ITEM0180,201618,2016,18,10,1099.0,156.0,943.0,849.0,0.227479527
129688,A01,PG03,SALESID0001,SITEID0005,ITEM0181,201618,2016,18,19,999.0,167.0,832.0,749.0,0.25025025
129841,A01,PG03,SALESID0001,SITEID0005,ITEM0182,201618,2016,18,2,949.0,117.0,832.0,749.0,0.21074815600000002
130051,A01,PG03,SALESID0001,SITEID0005,ITEM0185,201618,2016,18,2,1899.0,234.0,1665.0,1499.0,0.21063717699999998
130206,A01,PG03,SALESID0001,SITEID0005,ITEM0186,201618,2016,18,8,1799.0,245.0,1554.0,1399.0,0.222345748
128652,A01,PG03,SALESID0001,SITEID0005,ITEM0197,201618,2016,18,1,1699.0,34.0,1665.0,1499.0,0.11771630400000001
128799,A01,PG03,SALESID0001,SITEID0005,ITEM0198,201618,2016,18,16,1099.0,211.0,888.0,799.0,0.272975432
129064,A01,PG03,SALESID0001,SITEID0005,ITEM0200,201618,2016,18,5,2499.0,278.0,2221.0,1999.0,0.200080032
129296,A01,PG03,SALESID0001,SITEID0005,ITEM0202,201618,2016,18,3,1199.0,200.0,999.0,899.0,0.25020850699999997
132296,A01,PG03,SALESID0001,SITEID0006,ITEM0160,201618,2016,18,7,1799.0,245.0,1554.0,1399.0,0.222345748
132455,A01,PG03,SALESID0001,SITEID0006,ITEM0161,201618,2016,18,4,2299.0,300.0,1999.0,1799.0,0.217485863
130780,A01,PG03,SALESID0001,SITEID0006,ITEM0165,201618,2016,18,1,1899.0,233.0,1666.0,1499.0,0.21063717699999998
131598,A01,PG03,SALESID0001,SITEID0006,ITEM0180,201618,2016,18,2,1099.0,156.0,943.0,849.0,0.227479527
129661,A01,PG03,SALESID0001,SITEID0006,ITEM0181,201618,2016,18,6,999.0,167.0,832.0,749.0,0.25025025
129819,A01,PG03,SALESID0001,SITEID0006,ITEM0182,201618,2016,18,1,949.0,117.0,832.0,749.0,0.21074815600000002
130179,A01,PG03,SALESID0001,SITEID0006,ITEM0186,201618,2016,18,2,1799.0,245.0,1554.0,1399.0,0.222345748
128640,A01,PG03,SALESID0001,SITEID0006,ITEM0197,201618,2016,18,1,1699.0,34.0,1665.0,1499.0,0.11771630400000001
128772,A01,PG03,SALESID0001,SITEID0006,ITEM0198,201618,2016,18,4,1099.0,211.0,888.0,799.0,0.272975432
129038,A01,PG03,SALESID0001,SITEID0006,ITEM0200,201618,2016,18,9,2499.0,278.0,2221.0,1999.0,0.200080032
129271,A01,PG03,SALESID0001,SITEID0006,ITEM0202,201618,2016,18,1,1199.0,200.0,999.0,899.0,0.25020850699999997
132431,A01,PG03,SALESID0001,SITEID0001,ITEM0160,201619,2016,19,8,1799.0,245.0,1554.0,1399.0,0.222345748
132579,A01,PG03,SALESID0001,SITEID0001,ITEM0161,201619,2016,19,1,2299.0,300.0,1999.0,1800.0,0.217050892
130849,A01,PG03,SALESID0001,SITEID0001,ITEM0165,201619,2016,19,2,1899.0,233.0,1666.0,1500.0,0.210110585
131575,A01,PG03,SALESID0001,SITEID0001,ITEM0179,201619,2016,19,1,949.0,117.0,832.0,749.0,0.21074815600000002
131732,A01,PG03,SALESID0001,SITEID0001,ITEM0180,201619,2016,19,4,1099.0,156.0,943.0,849.0,0.227479527
129796,A01,PG03,SALESID0001,SITEID0001,ITEM0181,201619,2016,19,16,999.0,167.0,832.0,749.0,0.25025025
129937,A01,PG03,SALESID0001,SITEID0001,ITEM0182,201619,2016,19,2,949.0,117.0,832.0,749.0,0.21074815600000002
130151,A01,PG03,SALESID0001,SITEID0001,ITEM0185,201619,2016,19,2,1899.0,234.0,1665.0,1499.0,0.21063717699999998
130315,A01,PG03,SALESID0001,SITEID0001,ITEM0186,201619,2016,19,5,1799.0,245.0,1554.0,1399.0,0.222345748
128748,A01,PG03,SALESID0001,SITEID0001,ITEM0197,201619,2016,19,1,1699.0,34.0,1665.0,1499.0,0.11771630400000001
128908,A01,PG03,SALESID0001,SITEID0001,ITEM0198,201619,2016,19,108,1099.0,211.0,888.0,800.0,0.272065514
129013,A01,PG03,SALESID0001,SITEID0001,ITEM0199,201619,2016,19,2,1399.0,178.0,1221.0,1099.0,0.214438885
129173,A01,PG03,SALESID0001,SITEID0001,ITEM0200,201619,2016,19,20,2499.0,278.0,2221.0,1999.0,0.200080032
129405,A01,PG03,SALESID0001,SITEID0001,ITEM0202,201619,2016,19,11,1199.0,200.0,999.0,900.0,0.24937447899999998
127787,A01,PG03,SALESID0001,SITEID0001,ITEM0210,201619,2016,19,3,2599.0,267.0,2332.0,2099.0,0.192381685
127885,A01,PG03,SALESID0001,SITEID0001,ITEM0212,201619,2016,19,1,3299.0,300.0,2999.0,2700.0,0.181570173
132404,A01,PG03,SALESID0001,SITEID0002,ITEM0160,201619,2016,19,6,1799.0,245.0,1554.0,1399.0,0.222345748
132554,A01,PG03,SALESID0001,SITEID0002,ITEM0161,201619,2016,19,2,2299.0,300.0,1999.0,1800.0,0.217050892
130672,A01,PG03,SALESID0001,SITEID0002,ITEM0163,201619,2016,19,1,3699.0,367.0,3332.0,2999.0,0.189240335
130920,A01,PG03,SALESID0001,SITEID0002,ITEM0167,201619,2016,19,1,3099.0,322.0,2777.0,2499.0,0.193610842
131558,A01,PG03,SALESID0001,SITEID0002,ITEM0179,201619,2016,19,4,949.0,117.0,832.0,749.0,0.21074815600000002
131706,A01,PG03,SALESID0001,SITEID0002,ITEM0180,201619,2016,19,4,1099.0,156.0,943.0,849.0,0.227479527
129770,A01,PG03,SALESID0001,SITEID0002,ITEM0181,201619,2016,19,17,999.0,167.0,832.0,749.0,0.25025025
129916,A01,PG03,SALESID0001,SITEID0002,ITEM0182,201619,2016,19,6,949.0,117.0,832.0,749.0,0.21074815600000002
130130,A01,PG03,SALESID0001,SITEID0002,ITEM0185,201619,2016,19,2,1899.0,234.0,1665.0,1499.0,0.21063717699999998
130288,A01,PG03,SALESID0001,SITEID0002,ITEM0186,201619,2016,19,3,1799.0,245.0,1554.0,1399.0,0.222345748
128723,A01,PG03,SALESID0001,SITEID0002,ITEM0197,201619,2016,19,2,1699.0,34.0,1665.0,1499.0,0.11771630400000001
128881,A01,PG03,SALESID0001,SITEID0002,ITEM0198,201619,2016,19,60,1099.0,211.0,888.0,800.0,0.272065514
129146,A01,PG03,SALESID0001,SITEID0002,ITEM0200,201619,2016,19,8,2499.0,278.0,2221.0,1999.0,0.200080032
129378,A01,PG03,SALESID0001,SITEID0002,ITEM0202,201619,2016,19,11,1199.0,200.0,999.0,900.0,0.24937447899999998
127777,A01,PG03,SALESID0001,SITEID0002,ITEM0210,201619,2016,19,2,2599.0,267.0,2332.0,2099.0,0.192381685
127821,A01,PG03,SALESID0001,SITEID0002,ITEM0211,201619,2016,19,1,3399.0,289.0,3110.0,2799.0,0.176522507
127874,A01,PG03,SALESID0001,SITEID0002,ITEM0212,201619,2016,19,1,3299.0,300.0,2999.0,2700.0,0.181570173
132378,A01,PG03,SALESID0001,SITEID0003,ITEM0160,201619,2016,19,9,1799.0,245.0,1554.0,1399.0,0.222345748
132529,A01,PG03,SALESID0001,SITEID0003,ITEM0161,201619,2016,19,2,2299.0,300.0,1999.0,1800.0,0.217050892
132725,A01,PG03,SALESID0001,SITEID0003,ITEM0163,201619,2016,19,1,3699.0,367.0,3332.0,2999.0,0.189240335
130823,A01,PG03,SALESID0001,SITEID0003,ITEM0165,201619,2016,19,1,1899.0,233.0,1666.0,1500.0,0.210110585
131539,A01,PG03,SALESID0001,SITEID0003,ITEM0179,201619,2016,19,1,949.0,117.0,832.0,749.0,0.21074815600000002
131679,A01,PG03,SALESID0001,SITEID0003,ITEM0180,201619,2016,19,8,1099.0,156.0,943.0,849.0,0.227479527
129743,A01,PG03,SALESID0001,SITEID0003,ITEM0181,201619,2016,19,30,999.0,167.0,832.0,749.0,0.25025025
129892,A01,PG03,SALESID0001,SITEID0003,ITEM0182,201619,2016,19,3,949.0,117.0,832.0,749.0,0.21074815600000002
130103,A01,PG03,SALESID0001,SITEID0003,ITEM0185,201619,2016,19,2,1899.0,234.0,1665.0,1499.0,0.21063717699999998
130261,A01,PG03,SALESID0001,SITEID0003,ITEM0186,201619,2016,19,7,1799.0,245.0,1554.0,1399.0,0.222345748
128700,A01,PG03,SALESID0001,SITEID0003,ITEM0197,201619,2016,19,3,1699.0,34.0,1665.0,1499.0,0.11771630400000001
128854,A01,PG03,SALESID0001,SITEID0003,ITEM0198,201619,2016,19,45,1099.0,211.0,888.0,800.0,0.272065514
128973,A01,PG03,SALESID0001,SITEID0003,ITEM0199,201619,2016,19,3,1399.0,178.0,1221.0,1099.0,0.214438885
129119,A01,PG03,SALESID0001,SITEID0003,ITEM0200,201619,2016,19,10,2499.0,278.0,2221.0,1999.0,0.200080032
129351,A01,PG03,SALESID0001,SITEID0003,ITEM0202,201619,2016,19,4,1199.0,200.0,999.0,900.0,0.24937447899999998
127768,A01,PG03,SALESID0001,SITEID0003,ITEM0210,201619,2016,19,2,2599.0,267.0,2332.0,2099.0,0.192381685
127813,A01,PG03,SALESID0001,SITEID0003,ITEM0211,201619,2016,19,1,3399.0,289.0,3110.0,2799.0,0.176522507
127864,A01,PG03,SALESID0001,SITEID0003,ITEM0212,201619,2016,19,1,3299.0,300.0,2999.0,2700.0,0.181570173
132351,A01,PG03,SALESID0001,SITEID0004,ITEM0160,201619,2016,19,18,1799.0,245.0,1554.0,1399.0,0.222345748
132505,A01,PG03,SALESID0001,SITEID0004,ITEM0161,201619,2016,19,5,2299.0,300.0,1999.0,1800.0,0.217050892
132707,A01,PG03,SALESID0001,SITEID0004,ITEM0163,201619,2016,19,2,3699.0,367.0,3332.0,2999.0,0.189240335
130808,A01,PG03,SALESID0001,SITEID0004,ITEM0165,201619,2016,19,6,1899.0,233.0,1666.0,1500.0,0.210110585
130907,A01,PG03,SALESID0001,SITEID0004,ITEM0167,201619,2016,19,1,3099.0,322.0,2777.0,2499.0,0.193610842
131515,A01,PG03,SALESID0001,SITEID0004,ITEM0179,201619,2016,19,3,949.0,117.0,832.0,749.0,0.21074815600000002
131652,A01,PG03,SALESID0001,SITEID0004,ITEM0180,201619,2016,19,6,1099.0,156.0,943.0,849.0,0.227479527
129716,A01,PG03,SALESID0001,SITEID0004,ITEM0181,201619,2016,19,54,999.0,167.0,832.0,749.0,0.25025025
129869,A01,PG03,SALESID0001,SITEID0004,ITEM0182,201619,2016,19,5,949.0,117.0,832.0,749.0,0.21074815600000002
130077,A01,PG03,SALESID0001,SITEID0004,ITEM0185,201619,2016,19,2,1899.0,234.0,1665.0,1499.0,0.21063717699999998
130234,A01,PG03,SALESID0001,SITEID0004,ITEM0186,201619,2016,19,18,1799.0,245.0,1554.0,1399.0,0.222345748
128677,A01,PG03,SALESID0001,SITEID0004,ITEM0197,201619,2016,19,6,1699.0,34.0,1665.0,1499.0,0.11771630400000001
128827,A01,PG03,SALESID0001,SITEID0004,ITEM0198,201619,2016,19,132,1099.0,211.0,888.0,800.0,0.272065514
128953,A01,PG03,SALESID0001,SITEID0004,ITEM0199,201619,2016,19,4,1399.0,178.0,1221.0,1099.0,0.214438885
129092,A01,PG03,SALESID0001,SITEID0004,ITEM0200,201619,2016,19,20,2499.0,278.0,2221.0,1999.0,0.200080032
129324,A01,PG03,SALESID0001,SITEID0004,ITEM0202,201619,2016,19,11,1199.0,200.0,999.0,900.0,0.24937447899999998
127758,A01,PG03,SALESID0001,SITEID0004,ITEM0210,201619,2016,19,2,2599.0,267.0,2332.0,2099.0,0.192381685
127803,A01,PG03,SALESID0001,SITEID0004,ITEM0211,201619,2016,19,2,3399.0,289.0,3110.0,2799.0,0.176522507
127853,A01,PG03,SALESID0001,SITEID0004,ITEM0212,201619,2016,19,4,3299.0,300.0,2999.0,2700.0,0.181570173
132324,A01,PG03,SALESID0001,SITEID0005,ITEM0160,201619,2016,19,15,1799.0,245.0,1554.0,1399.0,0.222345748
132481,A01,PG03,SALESID0001,SITEID0005,ITEM0161,201619,2016,19,1,2299.0,300.0,1999.0,1800.0,0.217050892
132683,A01,PG03,SALESID0001,SITEID0005,ITEM0163,201619,2016,19,2,3699.0,367.0,3332.0,2999.0,0.189240335
130793,A01,PG03,SALESID0001,SITEID0005,ITEM0165,201619,2016,19,2,1899.0,233.0,1666.0,1500.0,0.210110585
130900,A01,PG03,SALESID0001,SITEID0005,ITEM0167,201619,2016,19,2,3099.0,322.0,2777.0,2499.0,0.193610842
130935,A01,PG03,SALESID0001,SITEID0005,ITEM0168,201619,2016,19,5,2999.0,333.0,2666.0,2400.0,0.19973324399999998
131488,A01,PG03,SALESID0001,SITEID0005,ITEM0179,201619,2016,19,3,949.0,117.0,832.0,749.0,0.21074815600000002
131625,A01,PG03,SALESID0001,SITEID0005,ITEM0180,201619,2016,19,20,1099.0,156.0,943.0,849.0,0.227479527
129689,A01,PG03,SALESID0001,SITEID0005,ITEM0181,201619,2016,19,33,999.0,167.0,832.0,749.0,0.25025025
129842,A01,PG03,SALESID0001,SITEID0005,ITEM0182,201619,2016,19,3,949.0,117.0,832.0,749.0,0.21074815600000002
129955,A01,PG03,SALESID0001,SITEID0005,ITEM0183,201619,2016,19,1,1199.0,89.0,1110.0,999.0,0.166805671
130052,A01,PG03,SALESID0001,SITEID0005,ITEM0185,201619,2016,19,2,1899.0,234.0,1665.0,1499.0,0.21063717699999998
130207,A01,PG03,SALESID0001,SITEID0005,ITEM0186,201619,2016,19,9,1799.0,245.0,1554.0,1399.0,0.222345748
128800,A01,PG03,SALESID0001,SITEID0005,ITEM0198,201619,2016,19,22,1099.0,211.0,888.0,800.0,0.272065514
128933,A01,PG03,SALESID0001,SITEID0005,ITEM0199,201619,2016,19,1,1399.0,178.0,1221.0,1099.0,0.214438885
129065,A01,PG03,SALESID0001,SITEID0005,ITEM0200,201619,2016,19,1,2499.0,278.0,2221.0,1999.0,0.200080032
129297,A01,PG03,SALESID0001,SITEID0005,ITEM0202,201619,2016,19,5,1199.0,200.0,999.0,900.0,0.24937447899999998
127843,A01,PG03,SALESID0001,SITEID0005,ITEM0212,201619,2016,19,2,3299.0,300.0,2999.0,2700.0,0.181570173
132297,A01,PG03,SALESID0001,SITEID0006,ITEM0160,201619,2016,19,8,1799.0,245.0,1554.0,1399.0,0.222345748
130927,A01,PG03,SALESID0001,SITEID0006,ITEM0168,201619,2016,19,1,2999.0,333.0,2666.0,2400.0,0.19973324399999998
131599,A01,PG03,SALESID0001,SITEID0006,ITEM0180,201619,2016,19,1,1099.0,156.0,943.0,849.0,0.227479527
129662,A01,PG03,SALESID0001,SITEID0006,ITEM0181,201619,2016,19,7,999.0,167.0,832.0,749.0,0.25025025
130180,A01,PG03,SALESID0001,SITEID0006,ITEM0186,201619,2016,19,6,1799.0,245.0,1554.0,1399.0,0.222345748
128773,A01,PG03,SALESID0001,SITEID0006,ITEM0198,201619,2016,19,13,1099.0,211.0,888.0,800.0,0.272065514
128921,A01,PG03,SALESID0001,SITEID0006,ITEM0199,201619,2016,19,3,1399.0,178.0,1221.0,1099.0,0.214438885
129039,A01,PG03,SALESID0001,SITEID0006,ITEM0200,201619,2016,19,4,2499.0,278.0,2221.0,1999.0,0.200080032
